Домен;"URL Коллаборатора";Тематика;"Мови сайту";"Трафік на місяць";"Джерело трафіку";"Трафік,% Дірект";"Трафік,% Реф.";"Трафік,% Орган.";"Трафік,% Соц.";Країна;Регіони;"Швидкість розміщення";TF;CF;TR;"Da Moz";"Індекс Google";"Кліки GSC";"Покази GSC";"Вік сайту, років";"Біржа посилань";"Доменна зона";"Тип сайту";"Особливі тематики";"Доданий до системи, років";"ранк Ahrefs";"Вихідні домени";DR;UR;Беклінки;Домени-донори;"Ключові слова";"Органічний трафік";"Serpstat SDR";"Домени, що посилаються";"Вхідні посилання";"IP-адреси, що посилаються";"Вихідні домени";"Запити в топі";"Google AIO";"Ціна особливої ​​тематики, UAH";"Тип посилання стаття";"Позначка про рекламу стаття";"Кількість посилань стаття";"Ціна розміщення стаття, UAH";"Ціна написання стаття, UAH";"Ціна анонса стаття, UAH"
https://joy-pup.com;https://collaborator.pro/ua/creator/article/view?id=23187;"Здоров'я та медицина, Культура та мистецтво, Мода та краса";"Англійська, Українська, Російська";117459;"Google Analytics 4";30;4;65;1;Україна;;"1 день";15;48;0.31;41;25700;8250;662145;7.2;Yes;.com;"Інформаційний сайт";Сайти-знайомств;5.3;48415;2512;74;11;18466;3087;3699;3693;42;450;3591;307;1137;0;3;500;dofollow;Ні;3;999.00;700.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://tarakan.org.ua;https://collaborator.pro/ua/creator/article/view?id=48964;"Кулінарія, Здоров'я та медицина, Дача";"Українська, Російська";99252;"Google Analytics 4";54;4;8;34;Україна;;"1 день";31;33;0.94;31;40800;7610;746467;4.9;Yes;.org.ua;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";3.8;314359;5889;58;33;94672;685;2596;5627;28;47;19378;40;0;0;475;900;dofollow;Ні;2;975.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://d-art.org.ua;https://collaborator.pro/ua/creator/article/view?id=84316;"Business and Finance, Здоров'я та медицина, Мода та краса";"Російська, Українська";64472;"Google Analytics 4";7;10;11;71;Україна;;"1 день";32;32;1.00;30;1490;6137;465690;5.1;Yes;.org.ua;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";2.11;300889;429;58;22;34214;1095;1419;3591;37;284;2018;172;0;0;33;1000;dofollow;Ні;2;950.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://odysseus.com.ua;https://collaborator.pro/ua/creator/article/view?id=165409;"Здоров'я та медицина, Мода та краса, Дім та сім'я";"Українська, Російська";58044;"Google Analytics 4";7;14;7;71;Україна;;"1 день";41;44;0.93;27;1930;1953;206238;2.8;Yes;.com.ua;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";1.11;408597;16;55;18;26947;874;1288;2358;31;74;2985;64;1550;0;177;970;dofollow;Ні;2;970.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://merkury.com.ua;https://collaborator.pro/ua/creator/article/view?id=308563;"Здоров'я та медицина, Освіта та наука, Мода та краса";"Українська, Російська";64751;"Google Analytics 4";12;8;38;43;Україна;;"1 день";36;36;1.00;22;2660;27423;924030;2.1;Yes;.com.ua;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";1.3;288484;;59;17;4734;305;2628;10362;26;42;1274;35;1342;0;1076;1000;dofollow;Ні;2;970.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://ortstom.in.ua;https://collaborator.pro/ua/creator/article/view?id=319532;"Здоров'я та медицина, Розваги та хобі, Дім та сім'я";"Українська, Російська";70079;"Google Analytics 4";6;11;19;64;Україна;;"1 день";33;34;0.97;24;1080;12847;616374;3.6;Yes;.in.ua;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";1.2;292225;;59;13;1501;602;1688;6458;26;39;63;34;751;0;272;900;dofollow;Ні;2;975.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://icatalog.pro;https://collaborator.pro/ua/creator/article/view?id=48940;"Здоров'я та медицина, Освіта та наука, Мода та краса";"Українська, Російська";62063;"Google Analytics 4";10;11;3;77;Україна;;"1 день";31;32;0.97;25;3600;1171;76774;5.3;Yes;.pro;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";3.9;529131;285;52;11;60490;246;419;456;26;38;7520;29;0;0;;950;dofollow;Ні;3;950.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://webgolovolomki.com;https://collaborator.pro/ua/creator/article/view?id=49575;"Business and Finance, Здоров'я та медицина, Маркетинг";"Англійська, Українська, Російська";70098;"Google Analytics 4";5;9;5;81;Україна,Великобританія;;"1 день";32;30;1.07;24;805;2283;251224;5.1;Yes;.com;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";3.8;413196;241;55;13;125412;877;1554;2246;31;72;10401;63;295;0;3;950;dofollow;Ні;3;950.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://priazovka.com;https://collaborator.pro/ua/creator/article/view?id=61507;"Business and Finance, Освіта та наука, Мода та краса";"Українська, Російська";60097;"Google Analytics 4";7;12;6;76;Україна;;"1 день";35;45;0.78;31;4030;2465;278997;18.2;Yes;.com;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";3.4;368630;570;56;12;88618;786;1331;1984;28;53;11350;48;1202;0;426;900;dofollow;Ні;3;950.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
https://treba-solutions.com;https://collaborator.pro/ua/creator/article/view?id=76820;"Electronics and Technology, Освіта та наука, Мода та краса";"Російська, Українська";57532;"Google Analytics 4";10;10;7;73;Україна;;"1 день";32;35;0.91;30;4450;3573;254517;6.7;Yes;.com;"Інформаційний сайт";"Азартні ігри, Кредитування, мікропозики, Форекс, брокери, Сайти-знайомств";3.1;495184;310;53;11;149470;1431;1050;1817;33;86;10161;75;0;0;11;1000;dofollow;Ні;3;980.00;300.00;безкоштовно;;;;;;;;;;;;;;;;;;;;;;;;
